"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-06",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-07",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-08",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-09",,,,,,,,,"0.16",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-10",,,,,,,,,"1.85",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-11",,,,,,,,,"0.40",",,N","0.7",",,N","0.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-12",,,,,,,,,"0.06",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-13",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-14",,,,,,,,,"2.50",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-15",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-17",,,,,,,,,"0.52",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-18",,,,,,,,,"0.57",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-19",,,,,,,,,"0.02",",,N","0.1",",,N","0.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-22",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-23",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-24",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-25",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-26",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2019-12-31",,,"    5",",,N","0.76",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-01",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-02",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-03",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-04",,,,,,,,,"0.30",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-05",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-06",,,,,,,,,"0.02",",,N","0.2",",,N","0.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-07",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-08",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-09",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-10",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-11",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-12",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-14",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-15",,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-16",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-18",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-21",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-26",,,,,,,,,"0.89",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-28",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-01-31",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-01",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-02",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-04",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-05",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-06",,,,,,,,,"0.51",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-07",,,,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-08",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-10",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-11",,,,,,,,,"0.52",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-13",,,"    2",",,N","0.54",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-14",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-16",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-17",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-18",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-19",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-20",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-21",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-22",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-23",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-24",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-25",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-26",,,,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-27",,,,,,,,,"0.59",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-28",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-02-29",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-01",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-02",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-03",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-04",,,,,,,,,"0.30",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-07",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-08",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-12",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-13",,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-14",,,,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-17",,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-18",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-19",,,,,,,,,"1.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-20",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-23",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-24",,,,,,,,,"1.40",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-25",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-26",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-29",,,,,,,,,"0.50",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-30",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-03-31",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-04-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-04-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","40.778064","-73.810581","18.0","2020-04-03",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
